event_id,occurred_at,event_name,actor_id,process_type,process_id,data
019b9cf5-ff30-71ee-a8b5-12812af2a4ae,2026-01-08 09:35:26,dietary_tray_canceled,EMP-008,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""meals_cancelled"": 1}"
019b9d13-81e0-7edb-9fa6-f2782653ed86,2026-01-08 10:07:40,attending_doctor_initiated,EMP-003,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""clinically_stable"": true, ""order_id"": ""ORD-285190""}"
019b9d19-07f0-7c3f-9259-6e8dcda65ec2,2026-01-08 10:13:42,dietary_tray_canceled,EMP-013,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""meals_cancelled"": 2}"
019b9d2f-5ac8-7d0c-9028-84349667955e,2026-01-08 10:38:05,attending_doctor_initiated,EMP-004,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""clinically_stable"": true, ""order_id"": ""ORD-413827""}"
019b9d3e-4ee8-76df-a755-db0070854b6b,2026-01-08 10:54:25,floor_nurse_clearance,EMP-012,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""home_equipment_ready"": false, ""instructions_ack"": true}"
019b9d49-7660-7fd4-8f81-2053f8089905,2026-01-08 11:06:36,pharma_return_started,EMP-007,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""items_pulled"": 5}"
019b9d4e-5c48-760c-ad01-9180f8b67913,2026-01-08 11:11:57,floor_nurse_clearance,EMP-008,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""home_equipment_ready"": true, ""instructions_ack"": true}"
019b9d58-1490-70f7-8ec9-6441e93c0302,2026-01-08 11:22:34,dietary_tray_canceled,EMP-009,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""meals_cancelled"": 1}"
019b9d5b-9ae8-7086-bb0e-c1a5a1e5f0f7,2026-01-08 11:26:25,attending_doctor_initiated,EMP-004,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""clinically_stable"": true, ""order_id"": ""ORD-351219""}"
019b9d6c-d128-73f7-8ea4-a426d92e4df3,2026-01-08 11:45:13,billing_initiated_insurance,EMP-018,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""claim_id"": ""CLM-7491612"", ""line_items"": 8}"
019b9d6e-4c10-7df5-ad05-72a2385ff3b2,2026-01-08 11:46:50,pharma_return_started,EMP-010,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""items_pulled"": 3}"
019b9d7e-2a90-7487-89e6-b7658e103ae8,2026-01-08 12:04:10,dietary_tray_canceled,EMP-012,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""meals_cancelled"": 3}"
019b9d7f-a190-7862-a72b-15775cc11585,2026-01-08 12:05:46,pharma_return_received,EMP-016,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""inventory_adjusted"": true, ""items_accepted"": 4}"
019b9d80-d240-7040-b153-81c344ac6eec,2026-01-08 12:07:04,attending_doctor_initiated,EMP-004,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""clinically_stable"": true, ""order_id"": ""ORD-052116""}"
019b9d8a-82b8-7a0d-bcee-99e680c510d2,2026-01-08 12:17:39,dietary_tray_canceled,EMP-008,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""meals_cancelled"": 3}"
019b9d8c-99e0-718a-864b-eb60223a66b8,2026-01-08 12:19:56,billing_insurance_received,EMP-019,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""adjudication"": ""approved"", ""covered_pct"": 70}"
019b9d8e-fb40-7060-8688-513d525502d7,2026-01-08 12:22:32,floor_nurse_clearance,EMP-007,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""home_equipment_ready"": true, ""instructions_ack"": true}"
019b9d90-9568-730e-aed8-a2c9cd664d27,2026-01-08 12:24:17,attending_doctor_initiated,EMP-004,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""clinically_stable"": true, ""order_id"": ""ORD-939984""}"
019b9d91-0a98-76e1-94a8-160e60776e8e,2026-01-08 12:24:47,attending_doctor_initiated,EMP-003,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""clinically_stable"": true, ""order_id"": ""ORD-714457""}"
019b9d93-e128-7c5d-a610-eae90c437982,2026-01-08 12:27:53,attending_doctor_initiated,EMP-004,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""clinically_stable"": true, ""order_id"": ""ORD-531727""}"
019b9d94-c3b8-7c61-8583-a926113ffe9a,2026-01-08 12:28:51,dietary_tray_canceled,EMP-009,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""meals_cancelled"": 3}"
019b9d97-7338-7721-abf2-5746ca3b7206,2026-01-08 12:31:47,dietary_tray_canceled,EMP-012,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""meals_cancelled"": 3}"
019b9d97-8e90-7d19-a296-c6ea232c5c88,2026-01-08 12:31:54,attending_doctor_initiated,EMP-001,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""clinically_stable"": true, ""order_id"": ""ORD-876780""}"
019b9d99-b558-7cf6-8d00-7bc085cd24ad,2026-01-08 12:34:15,dietary_tray_canceled,EMP-007,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""meals_cancelled"": 1}"
019b9da7-6540-7671-abb9-9a9d5660042d,2026-01-08 12:49:12,billing_initiated_insurance,EMP-019,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""claim_id"": ""CLM-3495194"", ""line_items"": 4}"
019b9dab-aee8-7438-b2e7-69c6c0d1ac50,2026-01-08 12:53:53,pharma_return_received,EMP-017,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""inventory_adjusted"": true, ""items_accepted"": 1}"
019b9dae-5a80-7bfc-bc9f-7341b5d6f481,2026-01-08 12:56:48,pharma_return_started,EMP-008,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""items_pulled"": 1}"
019b9db1-5050-72f3-aa64-efa4b7229389,2026-01-08 13:00:02,dietary_tray_canceled,EMP-008,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""meals_cancelled"": 1}"
019b9db2-dec0-7c4f-b57c-1dd3f2a2d2fa,2026-01-08 13:01:44,pharma_return_received,EMP-016,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""inventory_adjusted"": true, ""items_accepted"": 3}"
019b9db4-c320-7a86-89ca-5985932c1fc5,2026-01-08 13:03:48,billing_initiated_insurance,EMP-018,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""claim_id"": ""CLM-6559361"", ""line_items"": 20}"
019b9db5-b550-7a60-a2fc-068f93d3b9a5,2026-01-08 13:04:50,billing_insurance_received,EMP-018,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""adjudication"": ""approved"", ""covered_pct"": 100}"
019b9db7-3bf0-7dd3-8834-6abfd8339a89,2026-01-08 13:06:30,floor_nurse_clearance,EMP-009,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""home_equipment_ready"": true, ""instructions_ack"": true}"
019b9db8-2a38-7d8c-8355-ed7fe9f3b158,2026-01-08 13:07:31,floor_nurse_clearance,EMP-011,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""home_equipment_ready"": false, ""instructions_ack"": true}"
019b9dbb-7210-70cb-9c46-444caddb7097,2026-01-08 13:11:06,floor_nurse_clearance,EMP-006,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""home_equipment_ready"": false, ""instructions_ack"": true}"
019b9dc4-24a0-7fcb-bf17-7bebc4679518,2026-01-08 13:20:36,billing_clearance,EMP-018,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""patient_responsibility"": 682.79}"
019b9dc8-3b80-7da2-ae1c-a4f53eb0a7fb,2026-01-08 13:25:04,pharma_return_started,EMP-007,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""items_pulled"": 6}"
019b9dc9-2db0-7d88-8cc2-5f2f30fb2aa2,2026-01-08 13:26:06,pharma_return_started,EMP-008,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""items_pulled"": 4}"
019b9dce-abf0-7dac-9be8-36a9668c70ed,2026-01-08 13:32:06,billing_insurance_received,EMP-020,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""adjudication"": ""approved"", ""covered_pct"": 90}"
019b9dd1-8668-75e8-9a7b-c85ac921553a,2026-01-08 13:35:13,floor_nurse_clearance,EMP-006,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""home_equipment_ready"": true, ""instructions_ack"": true}"
019b9dd1-f7b0-786b-aa21-6133ea8b5434,2026-01-08 13:35:42,floor_nurse_clearance,EMP-013,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""home_equipment_ready"": true, ""instructions_ack"": true}"
019b9dd4-f168-711a-ac72-878cd62f6628,2026-01-08 13:38:57,pharma_return_started,EMP-010,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""items_pulled"": 3}"
019b9dda-f860-7fc9-8bd4-69d578cae1c4,2026-01-08 13:45:32,pharma_return_received,EMP-017,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""inventory_adjusted"": true, ""items_accepted"": 3}"
019b9ddc-ffe8-75db-9a64-52f663e83336,2026-01-08 13:47:45,billing_clearance,EMP-020,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""patient_responsibility"": 765.06}"
019b9de4-3f60-7d9b-9f2c-e1f8d1a50170,2026-01-08 13:55:40,pharma_return_received,EMP-017,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""inventory_adjusted"": true, ""items_accepted"": 6}"
019b9de5-d1b8-7d0d-b59b-4a6883e1e0ca,2026-01-08 13:57:23,pharma_return_started,EMP-013,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""items_pulled"": 3}"
019b9ded-5f50-74c3-a530-8af7d7b4d023,2026-01-08 14:05:38,floor_nurse_clearance,EMP-008,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""home_equipment_ready"": true, ""instructions_ack"": true}"
019b9df0-a728-7258-b2d0-193a974fd74c,2026-01-08 14:09:13,pharma_return_started,EMP-013,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""items_pulled"": 2}"
019b9df1-8da0-7374-bc62-37938c93ac1b,2026-01-08 14:10:12,pharma_return_received,EMP-016,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""inventory_adjusted"": true, ""items_accepted"": 3}"
019b9df2-02d0-7f62-b834-807c80af0677,2026-01-08 14:10:42,billing_initiated_insurance,EMP-019,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""claim_id"": ""CLM-5979953"", ""line_items"": 21}"
019b9df2-4538-7b92-85e0-ae7cc148afe3,2026-01-08 14:10:59,billing_initiated_insurance,EMP-019,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""claim_id"": ""CLM-3150830"", ""line_items"": 22}"
019b9df3-2bb0-7f6c-bd71-f19489636845,2026-01-08 14:11:58,billing_initiated_insurance,EMP-019,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""claim_id"": ""CLM-5939082"", ""line_items"": 9}"
019b9df6-5060-7b35-84c6-5b7ca21e6d1e,2026-01-08 14:15:24,pharma_return_received,EMP-017,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""inventory_adjusted"": true, ""items_accepted"": 5}"
019b9df8-86c8-7447-8008-b489c8bbe2ae,2026-01-08 14:17:49,billing_insurance_received,EMP-018,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""adjudication"": ""approved"", ""covered_pct"": 70}"
019b9df9-f210-7678-a1a2-11dd51457484,2026-01-08 14:19:22,billing_clearance,EMP-018,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""patient_responsibility"": 177.62}"
019b9e05-63c0-7e05-ad86-8c59e4292359,2026-01-08 14:31:52,pharma_return_received,EMP-017,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""inventory_adjusted"": true, ""items_accepted"": 6}"
019b9e06-3e80-7683-bfec-dd2c4df54854,2026-01-08 14:32:48,billing_insurance_received,EMP-020,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""adjudication"": ""approved"", ""covered_pct"": 70}"
019b9e08-2ab0-7cb3-98af-aa717bfda674,2026-01-08 14:34:54,billing_insurance_received,EMP-018,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""adjudication"": ""approved"", ""covered_pct"": 100}"
019b9e0b-2080-7836-b042-b1cd14d71311,2026-01-08 14:38:08,billing_initiated_insurance,EMP-019,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""claim_id"": ""CLM-7108280"", ""line_items"": 5}"
019b9e14-ec50-7a6b-89d9-e9d4c47f0f79,2026-01-08 14:48:50,billing_clearance,EMP-019,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""patient_responsibility"": 827.81}"
019b9e15-4a10-7451-968a-6af504b13064,2026-01-08 14:49:14,pharma_return_started,EMP-010,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""items_pulled"": 6}"
019b9e18-b510-7351-989d-ef4373d471aa,2026-01-08 14:52:58,billing_insurance_received,EMP-018,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""adjudication"": ""approved"", ""covered_pct"": 90}"
019b9e19-f178-7392-8ea4-4fea567f4058,2026-01-08 14:54:19,pharma_return_received,EMP-016,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""inventory_adjusted"": true, ""items_accepted"": 4}"
019b9e1c-fad0-728c-b5be-7689b0bee5ec,2026-01-08 14:57:38,billing_initiated_insurance,EMP-020,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""claim_id"": ""CLM-8579508"", ""line_items"": 5}"
019b9e22-88b0-71dd-bf62-9e7edb1c58b0,2026-01-08 15:03:42,billing_clearance,EMP-020,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""patient_responsibility"": 479.82}"
019b9e26-97c0-7ab7-8436-f698773f8a99,2026-01-08 15:08:08,billing_initiated_insurance,EMP-019,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""claim_id"": ""CLM-8994101"", ""line_items"": 10}"
019b9e2d-7978-7cc6-bd91-ebea98c6818e,2026-01-08 15:15:39,billing_initiated_insurance,EMP-019,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""claim_id"": ""CLM-1386699"", ""line_items"": 20}"
019b9e2e-19a0-7751-8196-3aec97467e6e,2026-01-08 15:16:20,billing_insurance_received,EMP-018,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""adjudication"": ""approved"", ""covered_pct"": 100}"
019b9e2e-8700-7e75-a193-fcc5d2e198e9,2026-01-08 15:16:48,patient_displaced_discharged,EMP-022,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""room"": ""R-07"", ""transport"": ""walking""}"
019b9e36-9d50-7859-9583-145a48783430,2026-01-08 15:25:38,patient_displaced_discharged,EMP-023,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""room"": ""R-19"", ""transport"": ""wheelchair""}"
019b9e37-4548-7a67-ad6c-01ba392ae641,2026-01-08 15:26:21,billing_insurance_received,EMP-019,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""adjudication"": ""approved"", ""covered_pct"": 90}"
019b9e3a-a490-7acf-b6bd-bee31231edd0,2026-01-08 15:30:02,billing_insurance_received,EMP-019,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""adjudication"": ""approved"", ""covered_pct"": 80}"
019b9e3b-b600-734c-833e-30577564986d,2026-01-08 15:31:12,patient_displaced_discharged,EMP-022,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""room"": ""R-12"", ""transport"": ""walking""}"
019b9e3f-d0c8-70e9-88f2-42a42af6a75f,2026-01-08 15:35:41,billing_clearance,EMP-018,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""patient_responsibility"": 627.21}"
019b9e40-0390-7fb3-8985-5fcf1b188757,2026-01-08 15:35:54,billing_clearance,EMP-019,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""patient_responsibility"": 756.28}"
019b9e47-9ce0-7f6b-b6ed-55e25715b426,2026-01-08 15:44:12,bed_cleaning_required,,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""room"": ""R-12"", ""room_status"": ""dirty""}"
019b9e48-ecd0-70f4-a56d-b3c55e8948d4,2026-01-08 15:45:38,bed_cleaning_required,,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""room"": ""R-19"", ""room_status"": ""dirty""}"
019b9e4f-e9e0-7855-93a1-efae12bf6480,2026-01-08 15:53:16,patient_displaced_discharged,EMP-021,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""room"": ""R-12"", ""transport"": ""walking""}"
019b9e52-3ba0-717a-bdfa-5ec7d76661bd,2026-01-08 15:55:48,bed_cleaning_required,,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""room"": ""R-07"", ""room_status"": ""dirty""}"
019b9e53-9360-7439-9d01-a5a549d5f7a7,2026-01-08 15:57:16,bed_cleaning_required,,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""room"": ""R-12"", ""room_status"": ""dirty""}"
019b9e54-1c18-749c-b805-96b03afac73f,2026-01-08 15:57:51,patient_displaced_discharged,EMP-021,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""room"": ""R-23"", ""transport"": ""walking""}"
019b9e5b-20f8-767f-905f-6a45835c61d1,2026-01-08 16:05:31,billing_clearance,EMP-018,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""patient_responsibility"": 825.92}"
019b9e5d-c0d8-7e53-9798-aca56d5df945,2026-01-08 16:08:23,patient_displaced_discharged,EMP-021,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""room"": ""R-16"", ""transport"": ""walking""}"
019b9e66-5fe0-77f5-9152-0be5754edd49,2026-01-08 16:17:48,cleaning_priority_assigned,EMP-025,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""priority"": ""NORMAL"", ""room"": ""R-07""}"
019b9e67-2330-7d62-9529-5390d6d56e7b,2026-01-08 16:18:38,cleaning_priority_assigned,EMP-025,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""priority"": ""NEXT"", ""room"": ""R-19""}"
019b9e68-d0e0-76ed-b1b3-8768127251f8,2026-01-08 16:20:28,billing_clearance,EMP-020,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""patient_responsibility"": 120.18}"
019b9e6a-6720-77dc-be91-cd9d5484562b,2026-01-08 16:22:12,cleaning_priority_assigned,EMP-027,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""priority"": ""NORMAL"", ""room"": ""R-12""}"
019b9e6d-8bd0-7314-8d42-b13531b66623,2026-01-08 16:25:38,bed_cleaning_started,EMP-025,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""room"": ""R-19"", ""room_status"": ""in_progress""}"
019b9e6f-e560-77ec-bf96-4980ea0be2a2,2026-01-08 16:28:12,bed_cleaning_started,EMP-024,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""room"": ""R-12"", ""room_status"": ""in_progress""}"
019b9e70-df60-7da3-b612-1d13dfc72333,2026-01-08 16:29:16,cleaning_priority_assigned,EMP-025,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""priority"": ""NEXT"", ""room"": ""R-12""}"
019b9e73-3cd8-7753-a125-eaad5c6eb630,2026-01-08 16:31:51,bed_cleaning_required,,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""room"": ""R-23"", ""room_status"": ""dirty""}"
019b9e75-05e0-7c38-a3d3-567c7251dd19,2026-01-08 16:33:48,bed_cleaning_started,EMP-025,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""room"": ""R-07"", ""room_status"": ""in_progress""}"
019b9e75-8e98-7d94-8a2f-a9e9d39da3bf,2026-01-08 16:34:23,bed_cleaning_required,,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""room"": ""R-16"", ""room_status"": ""dirty""}"
019b9e75-b990-7aaa-a561-a535c4b393f6,2026-01-08 16:34:34,billing_clearance,EMP-019,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""patient_responsibility"": 720.28}"
019b9e77-b178-73c0-ab5f-87deaf077d46,2026-01-08 16:36:43,patient_displaced_discharged,EMP-023,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""room"": ""R-17"", ""transport"": ""walking""}"
019b9e81-4a80-7678-bf98-748d216c3b46,2026-01-08 16:47:12,bed_cleaned,EMP-025,discharge,019b9ca3-a910-7d99-a1d1-9264b74b9d77,"{""room"": ""R-12"", ""room_status"": ""clean_available""}"
019b9e83-b798-7ddb-acf7-638351b9dc2a,2026-01-08 16:49:51,cleaning_priority_assigned,EMP-026,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""priority"": ""STAT"", ""room"": ""R-23""}"
019b9e89-9780-7670-9013-b3af4da1f51a,2026-01-08 16:56:16,bed_cleaning_started,EMP-024,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""room"": ""R-12"", ""room_status"": ""in_progress""}"
019b9e89-ed70-714b-bad4-60fead251987,2026-01-08 16:56:38,bed_cleaned,EMP-026,discharge,019b9cd1-4ca8-7233-8283-260b45ff6c84,"{""room"": ""R-19"", ""room_status"": ""clean_available""}"
019b9e8a-a508-7321-a77e-7d7a4cf52bbb,2026-01-08 16:57:25,patient_displaced_discharged,EMP-023,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""room"": ""R-07"", ""transport"": ""wheelchair""}"
019b9e8c-56a0-76c1-b6f1-636c808a0087,2026-01-08 16:59:16,bed_cleaned,EMP-025,discharge,019b9796-5b20-786e-a603-b2ab2b776807,"{""room"": ""R-12"", ""room_status"": ""clean_available""}"
019b9e8d-be00-7798-9f89-d71bfb4f275e,2026-01-08 17:00:48,bed_cleaned,EMP-024,discharge,019b9cab-bf60-776b-9bc6-720d6d47e59f,"{""room"": ""R-07"", ""room_status"": ""clean_available""}"
019b9e91-53f8-76c4-9d4f-bffeaff2f3c9,2026-01-08 17:04:43,bed_cleaning_required,,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""room"": ""R-17"", ""room_status"": ""dirty""}"
019b9e93-ccc8-7e11-8fbd-d69e5de9000e,2026-01-08 17:07:25,bed_cleaning_required,,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""room"": ""R-07"", ""room_status"": ""dirty""}"
019b9e95-99b8-75e3-9dff-c7cd01b48551,2026-01-08 17:09:23,cleaning_priority_assigned,EMP-025,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""priority"": ""STAT"", ""room"": ""R-16""}"
019b9e9f-abd8-7c84-b16d-2c129736f0f1,2026-01-08 17:20:23,bed_cleaning_started,EMP-026,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""room"": ""R-16"", ""room_status"": ""in_progress""}"
019b9ea4-ad18-7ff4-b69f-500e798eeb17,2026-01-08 17:25:51,bed_cleaning_started,EMP-026,discharge,019b9cc9-af70-7de5-9fee-4817a59d05b6,"{""room"": ""R-23"", ""room_status"": ""in_progress""}"
019b9ea6-6298-74fd-ac91-6d7fe24376d1,2026-01-08 17:27:43,cleaning_priority_assigned,EMP-025,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""priority"": ""NORMAL"", ""room"": ""R-17""}"
019b9ea7-6c38-786f-8a1f-44e42f188211,2026-01-08 17:28:51,patient_displaced_discharged,EMP-022,discharge,019b9cb5-c9b0-71b7-a70c-87a219fb88c4,"{""room"": ""R-13"", ""transport"": ""walking""}"
019b9eaf-8a58-7ecf-a5df-f29419bb6c7b,2026-01-08 17:37:43,bed_cleaning_started,EMP-024,discharge,019b9cca-6af0-704c-967d-487edd8f512a,"{""room"": ""R-17"", ""room_status"": ""in_progress""}"
019b9eb4-c248-7f60-937f-3aaf63ba829c,2026-01-08 17:43:25,cleaning_priority_assigned,EMP-026,discharge,019b9cbe-8028-7c30-b5d0-1b0a2f89119e,"{""priority"": ""NEXT"", ""room"": ""R-07""}"
019b9eb6-b648-73a2-88b8-9ab3acd35ba1,2026-01-08 17:45:33,patient_displaced_discharged,EMP-023,discharge,019b9cd1-3d08-7f36-b34d-b0eeaec2de8e,"{""room"": ""R-02"", ""transport"": ""walking""}"
019b9eb8-63f8-7425-a36d-ae549519999f,2026-01-08 17:47:23,bed_cleaned,EMP-026,discharge,019b9ca3-7260-7a7f-8c50-7155f4b86f23,"{""room"": ""R-16"", ""room_status"": ""clean_available""}"
